Speed,Foreign,HasGlasses,LongHair,Wears_Hat,NLaneChanges,HasSpoiler,Brightness,BumperStickers,NumDoors,BumperDamage,RoofRack,SideDents,SportsCar,Distracted,INTENT
58.8,1,0,1,0,0,0,0,0,4,0,1,0,0,0,0
60.5,1,0,0,0,3,0,7,0,2,0,0,0,0,0,1
61.2,1,1,1,0,0,0,1,0,2,0,0,0,1,0,2
60.0,0,0,0,0,1,0,8,0,4,0,1,0,0,0,1
64.6,0,0,0,0,0,0,7,0,4,0,0,0,1,0,1
60.9,0,0,0,0,4,0,8,1,4,0,1,0,0,0,1
63.4,0,1,1,0,2,0,5,0,4,0,0,0,0,0,1
59.5,1,1,1,0,1,0,1,0,4,0,0,0,0,0,2
58.7,0,0,0,0,2,0,7,1,2,0,0,0,0,0,1
60.5,1,0,0,0,4,0,6,0,4,0,0,0,0,0,1
55.0,0,0,1,0,0,0,4,0,4,0,0,0,0,1,2
63.6,0,1,1,0,1,0,1,0,4,1,0,0,0,0,2
61.5,0,0,0,0,1,0,7,0,4,0,1,0,0,0,1
63.3,0,0,1,0,2,0,5,0,4,0,0,0,0,0,1
55.5,1,0,0,0,1,0,9,0,4,0,1,0,0,0,0
58.0,0,1,0,0,2,0,10,1,4,0,0,0,0,1,1
62.9,0,0,1,0,3,0,6,0,4,0,1,0,0,0,1
57.0,0,0,1,0,1,0,9,0,4,0,1,1,0,0,0
61.3,0,0,0,0,3,0,10,0,2,0,1,0,0,0,1
62.4,1,0,1,0,1,0,7,0,4,0,0,0,0,0,1
63.3,1,0,1,0,4,0,7,0,4,0,0,0,0,0,1
49.0,0,0,0,0,4,0,5,1,4,0,1,0,0,1,1
64.1,0,0,0,0,4,0,4,0,4,0,0,1,0,0,1
65.6,0,0,0,0,0,0,5,0,4,0,0,0,0,0,1
66.8,0,1,1,0,0,0,10,0,4,1,0,1,0,0,2
60.3,1,0,0,0,3,0,8,0,4,0,0,0,1,0,1
54.0,1,0,0,0,3,0,4,0,4,0,1,0,0,1,1
62.1,0,0,1,0,4,0,6,0,2,0,1,0,0,0,1
62.4,0,1,0,0,1,0,4,0,2,0,0,1,0,0,2
63.2,0,0,1,0,2,0,4,0,4,0,0,0,1,0,1
62.3,0,0,0,1,0,0,4,0,4,0,0,1,0,0,2
60.6,1,0,0,0,0,0,8,0,4,0,1,0,0,0,1
58.0,1,0,0,0,0,0,3,0,4,0,0,1,1,0,0
63.9,1,0,0,0,1,0,9,0,4,0,1,0,0,0,1
64.8,0,1,0,0,0,0,5,1,4,0,0,0,0,0,2
62.0,1,0,1,0,0,0,4,0,4,0,1,0,0,0,1
66.0,1,1,0,0,2,0,6,0,4,0,0,0,0,0,1
63.3,0,0,1,0,3,0,7,0,4,0,1,0,0,0,1
61.6,0,0,0,1,2,0,8,0,4,0,1,1,0,0,1
61.6,1,0,0,0,0,0,8,0,4,0,0,0,0,0,1
69.0,0,0,0,0,2,0,1,0,4,0,0,1,0,0,2
64.0,1,1,1,0,0,0,5,1,4,1,1,0,0,0,2
60.1,0,0,1,0,0,0,4,0,4,0,0,0,0,0,2
61.3,0,0,0,0,0,1,5,0,4,0,1,0,0,0,1
63.6,1,0,1,0,0,0,8,0,4,0,0,0,0,0,1
59.4,0,1,0,0,2,0,5,0,4,0,0,0,0,0,2
63.6,0,0,1,0,1,0,7,0,4,0,0,0,0,0,1
57.5,0,1,0,0,0,0,4,0,4,0,0,0,0,0,0
62.0,1,0,0,0,2,0,9,0,4,0,1,0,0,0,1
60.3,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0
64.1,0,0,0,0,3,0,9,0,4,0,1,0,0,0,1
62.2,0,1,0,0,5,0,0,0,4,0,0,0,0,0,2
63.0,0,0,0,0,2,0,6,1,4,0,0,0,0,0,1
59.9,0,0,1,0,2,0,5,0,4,0,0,1,1,0,2
63.6,0,1,0,0,5,0,9,0,4,0,0,1,0,0,2
60.0,0,1,0,0,1,0,4,0,4,0,0,1,0,1,2
61.8,0,0,0,0,1,0,1,0,4,0,1,0,0,0,1
61.1,0,0,1,0,0,0,4,0,4,0,0,0,0,0,1
61.3,1,0,0,0,1,0,2,0,2,0,1,0,0,0,1
58.6,0,0,0,0,0,0,5,1,4,0,1,0,0,0,0
63.7,1,0,0,0,2,0,7,0,4,0,0,0,0,0,1
61.3,1,1,0,1,0,0,0,0,2,1,0,0,1,0,2
46.0,1,1,0,0,3,0,2,0,4,0,1,0,0,1,1
61.4,0,0,1,0,1,0,8,1,4,0,1,0,0,0,1
62.9,0,0,1,0,2,0,6,0,4,0,0,0,0,0,1
56.0,0,0,1,1,1,0,5,0,2,1,0,0,0,1,2
61.3,0,0,0,1,1,0,7,1,4,0,1,0,0,0,1
57.4,1,0,0,0,0,0,4,0,4,0,1,0,0,0,0
61.6,1,1,0,1,2,0,5,0,4,1,0,1,0,0,2
58.0,0,0,0,0,0,0,6,0,4,0,0,0,0,1,0
64.2,1,1,0,0,2,0,0,0,4,1,0,0,0,0,2
63.4,0,0,0,0,4,1,10,0,4,0,0,0,0,0,1
61.6,1,1,1,1,0,0,10,0,4,0,0,0,0,0,2
66.0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,2
61.0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,1
62.1,0,1,0,0,3,0,9,0,4,0,1,0,0,0,1
63.0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,2
60.9,1,0,0,0,3,0,7,0,2,0,0,0,0,0,1
62.7,0,0,0,0,3,0,6,0,4,0,0,0,0,0,1
62.0,1,0,0,1,0,0,6,0,4,0,0,0,0,0,1
60.0,0,0,0,0,2,0,7,0,4,0,0,0,0,1,1
64.6,0,0,1,0,1,0,5,0,4,0,0,0,0,0,1
57.0,0,0,0,0,2,0,9,0,4,0,1,0,0,1,1
70.2,0,0,0,0,3,0,10,0,4,0,0,0,1,0,2
63.0,0,0,1,0,3,0,1,0,2,0,1,0,0,0,1
61.2,0,0,1,0,4,0,7,0,4,0,0,0,0,0,1
60.1,0,1,0,1,4,0,0,0,4,0,0,0,0,0,2
52.0,0,0,1,0,4,0,10,0,4,1,0,0,0,1,1
60.2,0,1,0,1,3,0,5,1,4,0,0,0,0,0,2
56.8,0,0,1,0,2,0,6,0,4,0,0,0,1,0,0
60.6,1,1,0,0,2,0,4,0,4,0,0,1,0,0,2
55.7,1,0,0,0,0,0,1,0,4,1,0,0,0,0,0
58.0,1,0,1,0,3,0,8,0,4,0,1,0,0,1,1
62.6,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0
59.8,1,0,0,0,1,0,10,0,4,0,0,0,0,0,1
63.7,0,0,1,0,4,1,6,1,4,0,1,0,0,0,1
58.1,0,1,0,1,0,0,5,0,4,0,0,1,0,0,2
57.7,1,0,1,0,3,0,7,0,4,0,0,0,0,0,1
59.1,0,0,1,0,1,0,9,0,4,0,0,0,0,0,0
60.1,0,0,0,0,4,0,6,0,4,0,0,0,0,0,1
61.9,0,1,0,0,3,0,8,0,4,0,0,0,1,0,1
60.3,0,0,0,0,1,0,0,0,4,1,0,0,0,0,2
62.1,1,0,0,0,2,0,5,0,4,1,1,0,0,0,1
57.5,1,0,0,0,0,0,1,1,4,0,1,0,0,0,0
61.7,1,0,0,1,3,0,4,1,2,0,0,1,0,0,2
63.0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,2
64.5,1,1,1,1,1,0,10,0,4,0,0,0,0,0,2
58.4,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0
62.8,1,1,0,0,4,0,0,0,4,0,0,0,1,0,2
59.1,1,0,0,0,3,0,6,0,4,1,1,0,0,0,1
62.9,0,0,0,0,0,0,5,0,4,0,0,1,0,0,1
59.5,0,1,0,1,1,0,0,0,4,0,0,0,0,0,2
59.5,0,0,0,0,1,0,7,0,4,0,1,0,0,0,1
54.5,0,0,0,0,2,0,5,0,4,0,1,0,0,0,0
56.6,1,0,1,0,0,0,4,0,4,0,0,0,1,0,0
61.7,0,0,0,0,0,0,4,0,4,0,1,0,0,0,1
64.8,1,0,1,1,0,0,4,0,4,1,0,0,0,0,2
62.6,0,0,0,0,4,0,10,0,4,0,0,0,0,0,1
62.5,1,0,0,0,4,0,5,0,4,0,0,0,0,0,1
58.6,0,0,1,0,0,0,5,0,4,0,0,0,0,0,0
53.0,1,0,1,0,1,0,6,0,2,0,0,0,0,1,1
61.2,0,0,1,0,4,0,5,0,4,0,0,0,0,0,1
62.7,0,0,0,0,3,1,9,0,4,0,0,0,0,0,2
61.8,0,0,0,0,0,0,4,0,2,0,0,0,0,0,2
56.8,0,0,0,0,0,0,7,0,4,0,1,0,0,0,0
61.8,0,0,1,0,0,0,0,0,2,1,0,0,0,0,2
64.1,0,0,1,0,5,1,2,1,4,0,0,0,0,0,1
63.3,0,0,1,0,5,0,10,0,4,0,0,0,0,0,1
59.1,0,0,1,0,0,0,7,0,4,1,1,0,0,0,0
57.1,1,0,0,0,1,1,9,0,4,0,0,0,0,0,0
62.8,0,0,0,0,2,0,9,0,4,0,0,1,0,0,2
62.8,0,0,0,0,0,1,5,0,4,0,0,0,0,0,1
62.9,1,1,1,0,3,0,4,0,2,0,0,0,0,0,1
61.1,0,0,1,0,2,0,7,0,4,0,1,0,0,0,1
55.8,0,1,0,0,0,0,7,1,4,0,1,0,0,0,0
62.8,0,0,1,0,2,0,5,1,4,0,0,0,0,0,1
59.7,0,0,0,0,4,0,3,1,4,0,1,0,0,0,1
60.4,0,1,1,1,2,0,10,0,4,0,1,0,0,0,2
62.3,0,0,0,0,2,0,9,1,2,0,0,0,0,0,1
60.0,0,1,0,0,2,0,9,1,4,0,0,1,0,0,2
68.6,1,1,1,0,3,0,0,0,4,0,0,1,0,0,2
60.4,1,0,1,0,0,0,4,1,4,0,1,0,0,0,1
64.8,0,0,0,0,0,0,10,0,4,0,0,0,0,0,2
59.4,0,0,0,0,1,0,7,0,4,0,0,0,0,0,0
59.1,0,0,1,0,1,0,8,0,4,0,1,0,0,0,0
61.5,0,1,1,0,3,0,8,0,4,0,0,0,0,0,1
64.9,0,1,1,1,5,0,4,0,4,0,0,1,1,0,2
63.4,0,0,0,0,1,0,7,1,4,0,0,0,0,0,1
65.5,0,1,0,0,2,0,0,1,4,0,1,1,0,0,2
65.0,0,0,0,0,2,0,5,0,4,0,0,0,0,0,1
62.7,0,1,0,1,1,0,1,0,4,0,0,0,1,0,2
59.5,0,1,0,0,0,0,9,0,4,1,0,0,1,0,2
64.1,1,0,0,0,1,0,6,0,4,0,0,1,0,0,1
61.1,0,0,1,0,3,0,5,0,4,0,1,0,0,0,1
59.8,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0
61.2,0,0,0,1,1,0,5,0,4,0,0,0,0,0,2
64.8,0,0,0,0,2,0,8,0,4,0,1,0,0,0,1
63.2,0,0,1,0,3,0,7,0,2,0,0,0,0,0,1
57.1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
54.0,1,1,1,0,0,0,1,0,4,0,0,1,1,1,2
60.0,0,0,1,0,4,0,6,0,4,0,1,0,0,1,1
60.0,0,0,0,0,1,0,8,0,4,0,0,0,1,1,1
63.8,0,0,0,0,1,0,10,0,4,1,0,1,0,0,2
61.9,1,0,0,0,5,0,1,0,4,0,1,0,0,0,1
62.1,0,0,0,0,3,0,6,0,4,0,1,0,0,0,1
64.3,1,0,0,0,1,0,5,0,4,0,1,0,0,0,1
64.2,0,0,0,1,4,0,10,0,4,0,0,1,1,0,2
70.6,0,0,0,1,0,0,1,0,4,0,0,0,1,0,2
63.5,0,0,0,0,2,0,9,0,4,0,1,0,0,0,1
60.6,0,0,0,0,0,0,5,0,4,0,0,0,0,0,1
62.7,1,0,1,0,5,0,1,0,4,1,0,0,0,0,1
65.3,1,0,0,0,0,0,1,0,4,1,0,0,0,0,2
68.4,0,1,0,0,2,0,0,0,4,0,0,1,0,0,2
67.2,1,0,1,1,1,0,0,0,4,0,0,0,0,0,2
65.8,0,0,1,0,0,0,10,0,4,0,1,0,0,0,1
65.9,0,1,1,0,1,0,1,0,2,0,0,1,0,0,2
48.0,1,0,0,0,4,0,6,1,4,0,0,0,0,1,1
69.7,0,1,0,0,2,0,9,0,4,0,0,0,0,0,2
62.2,0,0,0,0,4,0,6,0,4,0,0,0,0,0,1
67.2,0,1,0,1,0,0,5,1,4,0,0,0,0,0,2
64.1,0,0,0,0,5,0,7,0,2,0,0,0,0,0,1
68.9,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2
68.3,0,1,0,0,4,0,10,0,2,0,0,1,0,0,2
62.1,0,0,0,0,0,0,9,0,4,1,0,1,1,0,2
64.6,1,0,0,0,0,0,8,1,4,0,1,0,0,0,1
62.3,0,1,0,0,0,0,1,1,4,0,0,0,0,0,0
65.2,0,1,1,0,3,0,9,0,4,0,0,1,0,0,2
60.4,0,0,1,0,5,0,7,0,4,1,1,0,0,0,1
63.3,1,0,0,0,0,0,4,1,4,0,1,0,0,0,0
67.2,1,0,0,1,1,0,10,0,4,0,0,0,0,0,1
50.0,0,0,0,0,2,0,10,0,4,0,1,0,0,1,1
60.1,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0
67.4,0,0,1,0,2,0,5,0,4,0,1,0,0,0,1
64.8,1,0,0,1,5,0,6,0,4,1,0,0,0,0,1
63.1,0,0,0,0,4,0,1,0,4,0,0,0,0,0,2
62.5,0,0,0,0,0,0,8,0,4,0,0,0,0,0,1
63.3,0,0,1,0,5,0,6,0,4,1,1,0,0,0,1
66.4,0,0,0,1,5,0,4,1,4,0,0,1,0,0,2
61.3,0,0,0,0,3,0,1,0,4,0,0,0,0,0,1
60.7,0,0,0,0,3,0,5,0,4,1,1,0,0,0,1
68.7,0,1,0,1,2,1,9,0,4,1,0,0,0,0,2
62.9,0,0,0,0,1,0,1,0,4,0,1,0,0,0,1
64.2,1,0,1,0,0,0,5,0,4,0,1,0,0,0,0
63.2,1,1,0,0,0,0,7,0,4,0,1,0,0,0,0
61.4,1,0,0,0,0,0,9,0,4,0,0,0,0,0,0
70.9,0,1,1,0,4,0,4,0,4,0,0,0,0,0,2
65.8,0,1,0,0,0,0,0,0,4,1,0,0,0,0,2
63.1,0,0,0,0,1,0,4,1,4,0,0,0,0,0,1
60.2,1,0,0,1,2,1,6,0,4,0,0,0,0,0,1
65.5,0,0,0,0,1,0,10,0,4,0,0,0,0,0,1
60.9,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0
67.0,0,1,0,0,5,0,4,0,4,0,0,0,1,0,1
66.7,0,0,0,1,2,0,1,0,4,0,0,1,0,0,2
64.3,0,0,0,0,0,0,2,0,4,0,0,0,0,0,1
62.7,0,0,0,0,0,0,7,0,4,0,1,0,0,0,1
62.5,0,0,0,1,0,0,4,0,4,0,1,0,0,0,1
45.0,0,0,0,0,4,1,1,0,4,1,1,0,0,1,1
57.0,0,0,0,0,4,0,6,0,4,0,1,0,0,1,1
61.6,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0
60.9,0,0,0,0,0,0,8,0,4,0,1,0,0,0,1
66.8,0,0,0,0,0,0,9,0,4,0,1,0,0,0,1
64.6,1,0,0,0,2,0,6,0,4,0,0,0,0,0,1
63.3,0,1,0,0,0,0,5,0,4,0,0,1,0,0,2
62.4,0,0,1,0,4,0,5,0,4,0,0,0,0,0,1
63.7,1,0,0,0,4,0,10,0,4,0,1,0,0,0,1
62.8,1,0,1,1,2,1,10,0,4,0,0,1,0,0,2
66.1,0,1,0,0,2,0,8,0,4,0,0,0,0,0,1
65.9,0,0,0,0,0,0,6,0,4,0,0,1,0,0,1
61.0,1,0,1,0,0,0,2,0,4,0,0,0,0,0,0
64.2,0,0,0,0,1,0,6,0,4,1,0,0,0,0,1
63.2,0,0,1,0,2,0,6,0,4,0,1,0,0,0,1
67.9,0,0,1,1,2,0,9,0,2,0,0,0,0,0,2
65.3,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2
70.6,1,1,0,1,2,0,1,0,2,1,0,0,0,0,2
66.4,0,1,1,0,0,0,9,0,2,1,0,0,0,0,2
62.3,1,0,1,0,5,0,6,0,2,0,0,0,0,0,1
62.2,1,0,1,0,3,0,4,0,4,0,1,0,0,0,0
64.0,1,0,0,0,5,0,7,0,4,0,0,0,0,0,1
64.7,0,0,0,0,4,0,5,1,4,0,1,1,0,0,1
63.5,0,0,0,0,3,0,6,0,4,0,1,0,0,0,1
47.0,0,0,0,0,0,0,5,0,4,1,0,0,1,1,2
66.8,0,0,0,0,1,0,1,0,4,0,0,1,0,0,2
68.4,0,1,1,0,0,0,10,0,4,0,0,0,0,0,2
64.4,0,0,0,0,3,0,7,0,4,0,0,0,0,0,1
66.3,0,1,0,0,2,0,9,0,2,0,0,1,0,0,2
57.0,0,0,1,0,0,0,6,0,4,0,1,0,0,1,0
65.3,1,1,0,1,2,0,1,0,4,0,0,0,0,0,2
68.0,1,0,1,0,1,0,0,0,4,0,0,0,0,0,2
59.9,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0
66.4,0,0,1,0,3,0,9,0,4,0,0,0,0,0,1
64.3,0,1,0,0,3,0,10,0,4,0,1,0,0,0,1
61.7,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0
65.3,1,0,0,0,1,0,4,0,4,0,0,0,0,0,1
65.9,1,0,1,0,1,0,9,0,4,0,0,0,0,0,1
61.7,0,0,1,0,0,0,3,0,4,0,1,0,0,0,1
70.3,0,1,1,1,1,0,0,0,4,1,0,0,0,0,2
67.1,0,1,0,0,2,0,1,0,4,0,0,1,0,0,2
59.7,0,1,1,0,0,1,5,0,4,0,0,0,0,0,0
62.4,0,0,0,0,0,1,8,0,4,0,1,0,0,0,0
67.9,0,0,0,0,3,0,6,1,2,0,0,0,0,0,1
66.5,0,1,0,0,3,0,9,0,4,0,0,1,1,0,2
61.1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
61.5,0,0,1,0,0,0,8,0,4,0,1,1,0,0,0
63.2,0,0,1,0,0,0,1,1,4,0,1,0,0,0,1
66.7,1,0,0,0,2,1,1,0,4,0,0,1,0,0,2
66.8,0,1,0,1,1,1,1,0,4,1,0,0,0,0,2
45.0,1,0,0,0,2,0,7,0,4,0,1,0,0,1,1
65.9,0,0,0,0,2,0,7,1,2,0,0,0,0,0,1
65.3,0,0,0,1,1,0,5,0,4,0,0,0,0,0,2
67.9,1,0,0,0,0,0,10,0,2,0,0,0,0,0,2
63.6,1,0,0,0,1,0,6,0,4,0,0,0,1,0,1
60.8,0,0,0,0,0,1,8,1,4,0,1,0,0,0,0
69.5,1,0,0,0,2,0,7,0,4,0,0,0,0,0,1
64.1,1,0,1,0,4,0,5,1,4,0,0,0,0,0,1
66.4,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1
67.5,0,1,0,1,4,0,5,0,4,0,0,1,0,0,2
60.0,0,0,0,0,4,0,3,0,4,0,1,0,0,1,1
64.8,1,0,1,0,1,0,2,0,4,0,0,0,0,0,1
61.1,0,0,0,0,2,0,4,0,4,0,1,0,0,0,1
64.8,0,0,0,0,2,0,7,0,4,0,0,0,0,0,1
61.8,0,0,1,0,4,0,6,0,4,0,1,0,0,0,1
60.0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0
64.5,1,1,0,0,2,0,9,0,4,0,0,0,0,0,1
71.3,0,1,0,0,1,0,9,0,4,0,0,0,0,0,2
60.3,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0
64.5,1,0,0,0,3,0,5,0,4,0,0,0,0,0,1
69.2,0,0,0,1,0,0,10,0,4,1,0,0,0,0,2
62.4,0,0,0,0,1,1,3,0,4,1,0,0,0,0,1
60.2,0,1,0,0,0,0,8,0,4,0,1,0,0,0,0
64.6,1,0,0,0,2,0,9,0,4,0,1,0,0,0,1
66.3,0,0,0,0,1,0,2,0,4,0,1,0,0,0,0
61.9,1,0,1,0,4,0,6,0,4,0,0,0,0,0,1
46.0,0,1,0,0,5,0,10,0,4,0,1,0,0,1,1
66.3,0,0,0,0,4,0,6,0,2,0,1,0,0,0,1
64.6,1,0,1,0,1,0,10,0,4,0,1,0,0,0,1
63.4,1,0,0,0,2,0,8,0,4,0,0,0,0,0,1
65.4,0,1,1,0,3,0,4,0,4,0,0,1,0,0,2
64.1,0,0,0,0,4,0,7,0,4,0,1,0,0,0,1
65.5,0,1,0,0,3,0,4,0,4,0,1,0,0,0,1
69.0,1,0,0,0,1,0,1,1,4,1,0,0,0,0,2
65.9,0,1,0,1,1,0,10,1,4,0,0,1,0,0,2
63.8,0,0,0,0,0,0,9,0,2,0,1,0,0,0,1
63.5,1,0,0,0,4,0,4,0,4,0,1,0,0,0,1
65.6,1,0,1,0,1,0,5,0,4,0,1,0,0,0,1
67.4,0,1,0,0,2,0,4,0,4,1,0,0,0,0,2
63.5,0,0,0,0,3,0,4,0,4,0,0,0,0,0,1
71.4,0,1,1,1,0,0,0,0,4,0,0,0,0,0,2
64.0,0,0,1,0,4,0,9,1,4,0,0,0,0,0,1
64.4,1,0,1,0,1,0,4,0,4,0,1,0,0,0,1
63.2,0,0,0,0,0,0,9,0,4,0,1,0,0,0,1
60.0,0,0,1,0,0,0,9,1,4,0,0,0,0,1,1
66.0,0,0,0,0,2,0,7,0,2,0,0,0,0,0,1
62.1,0,0,0,0,0,0,0,0,4,0,1,1,0,0,2
66.8,0,1,0,0,0,0,4,0,4,1,0,1,0,0,2
65.1,1,0,0,0,3,0,7,0,4,0,1,0,0,0,1
67.4,0,1,1,1,0,0,1,0,4,0,0,0,0,0,2
59.7,1,0,1,0,4,1,7,0,4,0,1,0,0,0,1
54.0,0,0,0,0,0,0,4,0,4,1,0,0,0,1,2
64.0,1,0,0,1,0,0,1,0,4,0,0,0,0,0,2
63.1,1,0,0,0,0,0,6,0,4,0,0,0,0,0,1
64.2,1,0,0,0,0,0,4,0,4,0,0,0,0,0,1
66.3,1,0,1,0,5,0,3,0,4,0,0,0,0,0,1
61.0,0,0,0,0,0,1,2,1,4,0,0,0,0,0,0
68.7,0,1,1,1,0,0,10,0,4,0,0,1,0,0,2
55.0,1,0,1,0,2,0,4,0,4,0,1,0,0,1,1
61.4,1,1,0,0,1,0,9,0,4,0,0,0,0,0,0
64.6,1,0,1,0,1,0,1,1,4,0,1,0,0,0,1
65.9,0,0,0,0,0,0,2,0,4,0,0,0,0,0,1
67.2,1,1,1,0,3,1,1,0,4,1,0,0,0,0,2
52.0,0,0,1,0,0,0,7,0,4,0,1,0,0,1,1
66.9,0,0,1,0,5,0,1,0,2,0,1,1,0,0,1
65.6,0,0,1,0,4,0,5,0,4,1,0,0,0,0,1
61.3,0,0,0,0,0,0,6,0,2,0,1,0,0,0,1
64.0,1,0,0,0,0,0,4,0,4,0,0,0,1,0,0
70.9,0,1,0,1,1,0,0,0,4,0,0,1,1,0,2
62.8,1,1,1,0,0,0,6,0,4,0,1,0,0,0,0
63.5,0,0,1,0,0,1,2,0,2,0,1,0,0,0,1
65.6,0,0,0,1,3,0,9,0,2,0,0,0,0,0,2
65.2,1,0,0,0,2,0,1,0,4,0,0,1,0,0,2
62.6,1,0,1,0,5,0,5,0,4,0,0,0,0,0,1
65.2,0,0,0,0,4,1,6,0,4,0,1,0,0,0,1
68.4,0,1,0,0,3,0,1,0,4,0,0,0,0,0,2
64.2,0,0,1,0,4,0,10,1,4,0,1,0,0,0,1
63.9,0,0,0,0,1,0,9,0,4,0,0,0,0,0,1
61.4,0,0,0,0,0,0,8,0,4,0,0,0,1,0,0
60.3,1,0,1,0,4,0,10,0,4,0,0,0,0,0,1
67.8,1,1,0,0,3,0,0,0,4,0,0,0,0,0,2
66.4,0,0,1,1,0,0,10,0,4,0,0,0,0,0,2
63.0,0,0,0,0,0,1,8,0,4,0,0,0,1,0,0
62.7,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0
66.3,1,0,0,0,3,1,1,0,4,0,0,0,0,0,1
66.0,1,1,0,0,3,0,1,0,4,0,0,0,0,0,2
66.7,0,0,1,0,0,0,10,0,4,1,0,0,0,0,2
64.0,0,1,0,0,0,0,10,0,4,0,0,0,0,0,2
47.0,0,0,0,0,0,0,1,1,4,0,1,0,0,1,1
60.6,1,0,0,0,2,1,8,0,4,0,1,0,0,0,1
63.4,1,0,0,0,0,0,2,1,4,0,1,0,0,0,0
62.4,0,0,1,0,1,1,5,1,4,0,1,0,0,0,1
63.7,0,0,0,0,4,0,3,0,4,0,1,0,0,0,1
64.6,0,0,0,0,1,0,6,0,4,0,0,0,0,0,1
65.5,0,1,0,1,1,0,10,0,4,1,0,0,0,0,2
63.9,1,1,0,0,0,0,3,0,4,0,0,0,0,0,0
53.0,0,1,0,0,0,0,7,1,4,0,0,0,0,1,1
63.7,0,0,0,0,2,0,6,0,4,0,0,0,0,0,1
50.0,1,0,0,1,1,0,5,0,4,0,0,0,0,1,2
71.1,0,0,1,0,4,0,9,0,4,1,0,1,0,0,2
63.0,0,0,1,0,2,0,7,0,4,0,1,0,0,0,1
69.8,1,1,1,1,2,0,0,0,2,0,0,0,0,0,2
61.3,0,0,1,0,2,0,6,0,4,0,1,0,0,0,1
66.1,0,1,0,0,1,0,9,1,2,0,1,0,0,0,1
62.0,0,0,1,0,1,1,3,0,4,0,1,0,0,0,0
72.3,0,0,0,0,3,0,1,0,4,0,0,1,0,0,2
68.5,0,0,0,0,3,0,8,0,4,1,0,0,0,0,1
63.4,1,0,1,0,3,0,5,0,4,0,1,0,0,0,1
61.7,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0
63.9,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1
64.2,0,0,1,0,1,0,9,0,4,0,1,0,0,0,2
67.3,0,0,1,1,3,0,9,0,4,0,0,0,0,0,2
64.7,1,0,1,0,4,0,1,0,4,0,0,1,0,0,2
63.5,0,0,1,0,0,1,1,0,4,0,0,0,0,0,2
60.9,1,0,1,0,1,1,7,0,4,0,0,0,0,0,1
63.9,0,0,0,0,3,0,3,0,4,0,0,0,0,0,1
53.0,0,0,0,0,1,0,6,0,4,0,0,0,0,1,1
69.5,0,1,0,0,0,0,0,0,4,1,0,0,0,0,2
61.3,0,0,0,0,3,0,9,1,4,0,1,0,0,0,1
62.6,0,0,1,0,4,0,6,1,4,0,1,0,0,0,1
64.3,0,0,0,0,3,0,2,0,4,0,0,0,0,0,1
67.0,0,1,0,1,1,0,1,0,4,0,0,1,1,0,2
70.6,1,1,0,0,0,1,5,0,4,0,0,0,1,0,2
67.5,0,1,0,1,0,0,9,0,2,0,0,0,0,0,2
65.1,1,0,1,0,0,0,1,0,4,0,0,0,0,0,2
64.2,0,0,0,1,1,0,0,0,4,1,0,0,0,0,2
64.5,0,0,0,0,2,0,4,1,4,0,0,0,0,0,1
66.9,0,0,0,1,1,0,9,1,4,0,0,0,0,0,2
63.1,0,0,1,0,0,1,5,0,4,0,1,0,0,0,0
66.4,0,1,0,0,2,0,10,0,4,0,0,0,0,0,2
66.4,0,1,0,0,2,0,1,0,4,1,0,1,0,0,2
65.3,0,0,0,0,4,0,10,0,4,0,0,0,0,0,1
64.8,0,0,1,0,3,0,1,0,4,0,1,0,0,0,1
65.7,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0
62.4,1,0,1,0,2,0,5,1,4,0,0,0,0,0,1
63.8,0,0,0,0,1,0,6,0,4,0,1,0,0,0,1
61.8,1,0,1,0,0,0,7,1,4,0,1,0,0,0,1
70.3,0,1,1,0,2,0,0,0,2,1,0,0,0,0,2
64.5,0,0,0,0,2,1,4,0,4,0,1,0,0,0,1
63.3,0,0,0,1,0,0,0,0,4,1,0,0,0,0,2
51.0,1,0,0,0,2,1,7,0,4,0,0,0,0,1,1
71.1,0,1,1,1,0,0,0,0,4,0,0,1,0,0,2
